L300075         ;2-10-2021;10:41:06;116819.636;559564.726;1.348;0.01;0.01
L300076         ;2-10-2021;10:41:07;116818.812;559565.694;1.468;0.01;0.01
L300077         ;2-10-2021;10:41:08;116818.142;559566.642;1.591;0.01;0.01
L300078         ;2-10-2021;10:41:09;116817.495;559567.553;1.718;0.01;0.01
L400001         ;2-10-2021;11:04:05;116131.275;558914.502;-1.592;0.01;0.01
L400002         ;2-10-2021;11:04:06;116131.016;558914.548;-1.583;0.01;0.01
L400003         ;2-10-2021;11:04:07;116130.745;558914.855;-1.598;0.01;0.01
L400004         ;2-10-2021;11:04:08;116130.501;558915.121;-1.504;0.01;0.01
L400005         ;2-10-2021;11:04:09;116130.267;558914.877;-1.566;0.01;0.01
L400006         ;2-10-2021;11:04:10;116130.035;558914.894;-1.559;0.01;0.01
L400007         ;2-10-2021;11:04:11;116129.897;558914.893;-1.548;0.01;0.01
L400008         ;2-10-2021;11:04:12;116129.636;558915.059;-1.542;0.01;0.01
L400009         ;2-10-2021;11:04:13;116129.429;558915.196;-1.535;0.01;0.01
L400010         ;2-10-2021;11:04:14;116129.144;558915.599;-1.521;0.01;0.01
L400011         ;2-10-2021;11:04:15;116128.925;558915.923;-1.52;0.01;0.01
L400012         ;2-10-2021;11:04:16;116128.441;558916.301;-1.493;0.01;0.01
L400013         ;2-10-2021;11:04:17;116128.178;558916.53;-1.488;0.01;0.01
L400014         ;2-10-2021;11:04:18;116127.914;558916.933;-1.463;0.01;0.01
L400015         ;2-10-2021;11:04:19;116127.644;558917.419;-1.424;0.01;0.02
