# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
"# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result, these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>."
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 235         4.781       52.928      1.20        De Kooy     
# DD        : Windrichting (in graden) gemiddeld over de laatste 10 minuten van het afgelopen uur (360=noord; 90=oost; 180=zuid; 270=west; 0=windstil 990=veranderlijk. Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Mean wind direction (in degrees) during the 10-minute period preceding the time of observation (360=north; 90=east; 180=south; 270=west; 0=calm 990=variable)
# FF        : Windsnelheid (in 0.1 m/s) gemiddeld over de laatste 10 minuten van het afgelopen uur / Mean wind speed (in 0.1 m/s) during the 10-minute period preceding the time of observation
# T         : Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# STN,YYYYMMDD,H,   DD,   FF,    T
  235,19910228,    9,  110,   93,    3
  235,19910228,   10,  120,   82,    2
  235,19910228,   11,  130,   77,    4
  235,19910228,   12,  120,   72,    5
  235,19910228,   13,  120,   62,    6
  235,19910228,   14,  120,   57,    7
  235,19910228,   15,  120,   57,    5
  235,19910228,   16,  110,   41,    1
  235,19910228,   17,  120,   41,    2
  235,19910228,   18,  120,   41,    5
  235,19910228,   19,  130,   31,    7
  235,19910228,   20,  140,   36,    9
  235,19910228,   21,  130,   31,    9
  235,19910228,   22,  140,   21,    8
  235,19910228,   23,  160,   15,    7
  235,19910228,   24,  170,   15,    7
  235,19910301,    1,  180,   21,   10
  235,19910301,    2,  210,    5,   10
  235,19910301,    3,  160,    5,   15
  235,19910301,    4,  150,    5,   15
  235,19910301,    5,  160,    5,   15
  235,19910301,    6,  120,   10,   19
  235,19910301,    7,  140,   10,   17
  235,19910301,    8,  130,   26,   20
  235,19910301,    9,  150,   41,   16
  235,19910301,   10,  160,   46,   22
  235,19910301,   11,  160,   31,   26
  235,19910301,   12,  140,   26,   26
  235,19910301,   13,  140,   15,   37
  235,19910301,   14,   90,   26,   47
  235,19910301,   15,   70,   15,   41
  235,19910301,   16,   60,   21,   31
  235,19910301,   17,   20,   15,   29
  235,19910301,   18,   60,   15,   31
  235,19910301,   19,   40,   15,   26
  235,19910301,   20,   60,   15,   29
  235,19910301,   21,   90,   10,   32
  235,19910301,   22,  110,   26,   28
  235,19910301,   23,  110,   31,   22
  235,19910301,   24,  100,   26,   22
  235,19910302,    1,  110,   15,   21
  235,19910302,    2,   90,   15,   19
  235,19910302,    3,  100,   26,   18
  235,19910302,    4,   60,   15,   18
  235,19910302,    5,   40,   15,   18
  235,19910302,    6,   40,   26,   20
  235,19910302,    7,   50,   31,   19
  235,19910302,    8,   60,   41,   18
  235,19910302,    9,   80,   41,   18
  235,19910302,   10,  110,   26,   16
  235,19910302,   11,  140,   15,   19
  235,19910302,   12,  150,    5,   23
  235,19910302,   13,  120,   10,   30
  235,19910302,   14,  200,   15,   33
  235,19910302,   15,  250,   10,   36
  235,19910302,   16,  210,   15,   37
  235,19910302,   17,  200,   10,   36
  235,19910302,   18,  170,   21,   32
  235,19910302,   19,  160,   21,   27
  235,19910302,   20,  160,   21,   28
  235,19910302,   21,  150,   26,   32
  235,19910302,   22,  150,   31,   34
  235,19910302,   23,  180,   41,   40
  235,19910302,   24,  180,   41,   43
  235,19910303,    1,  190,   46,   48
  235,19910303,    2,  210,   57,   44
  235,19910303,    3,  220,   72,   46
  235,19910303,    4,  220,   77,   52
  235,19910303,    5,  230,   72,   48
  235,19910303,    6,  220,   72,   40
  235,19910303,    7,  220,   72,   41
  235,19910303,    8,  210,   87,   56
  235,19910303,    9,  220,  118,   61
  235,19910303,   10,  220,  118,   68
  235,19910303,   11,  220,  113,   63
  235,19910303,   12,  220,  113,   71
  235,19910303,   13,  230,  103,   70
  235,19910303,   14,  220,  113,   65
  235,19910303,   15,  220,  103,   66
  235,19910303,   16,  220,   87,   64
  235,19910303,   17,  220,   98,   59
  235,19910303,   18,  220,   87,   59
  235,19910303,   19,  220,   82,   58
  235,19910303,   20,  220,   82,   55
  235,19910303,   21,  230,   77,   52
  235,19910303,   22,  230,   62,   48
  235,19910303,   23,  230,   57,   47
  235,19910303,   24,  240,   57,   46
  235,19910304,    1,  240,   31,   36
  235,19910304,    2,  240,   26,   21
  235,19910304,    3,  230,   10,   17
  235,19910304,    4,  190,   21,    8
  235,19910304,    5,  190,   21,    0
  235,19910304,    6,   90,    5,   -1
  235,19910304,    7,  120,   10,    2
  235,19910304,    8,  130,   26,   20
  235,19910304,    9,  140,   36,   37
  235,19910304,   10,  110,   41,   52
  235,19910304,   11,  120,   46,   64
  235,19910304,   12,  110,   51,   74
  235,19910304,   13,  110,   62,   81
  235,19910304,   14,  120,   77,   91
  235,19910304,   15,  110,   77,   94
  235,19910304,   16,  110,   77,   90
  235,19910304,   17,  120,   87,   86
  235,19910304,   18,  120,   77,   79
  235,19910304,   19,  130,   62,   76
  235,19910304,   20,  120,   72,   70
  235,19910304,   21,  130,   62,   68
  235,19910304,   22,  130,   51,   67
  235,19910304,   23,  140,   57,   70
  235,19910304,   24,  150,   67,   69
  235,19910305,    1,  150,   72,   69
  235,19910305,    2,  160,   72,   63
  235,19910305,    3,  160,   77,   63
  235,19910305,    4,  170,   62,   64
  235,19910305,    5,  160,   57,   64
  235,19910305,    6,  160,   46,   65
  235,19910305,    7,  160,   51,   73
  235,19910305,    8,  170,   51,   78
  235,19910305,    9,  170,   51,   82
  235,19910305,   10,  170,   57,   87
  235,19910305,   11,  180,   51,   94
  235,19910305,   12,  190,   46,   95
  235,19910305,   13,  180,   36,   96
  235,19910305,   14,  180,   36,   96
  235,19910305,   15,  180,   36,   99
  235,19910305,   16,  180,   41,   99
  235,19910305,   17,  160,   26,   95
  235,19910305,   18,  150,   21,   93
  235,19910305,   19,  150,   41,   90
  235,19910305,   20,  150,   36,   88
  235,19910305,   21,  150,   36,   88
  235,19910305,   22,  150,   46,   87
  235,19910305,   23,  160,   26,   84
  235,19910305,   24,   90,   31,   69
  235,19910306,    1,  110,   36,   67
  235,19910306,    2,  130,   36,   75
  235,19910306,    3,  120,   41,   69
  235,19910306,    4,  120,   57,   66
  235,19910306,    5,  120,   31,   70
  235,19910306,    6,  130,   62,   65
  235,19910306,    7,  130,   62,   65
  235,19910306,    8,  130,   57,   67
  235,19910306,    9,  120,   41,   69
  235,19910306,   10,  110,   31,   92
  235,19910306,   11,  110,   46,   92
  235,19910306,   12,  110,   46,   99
  235,19910306,   13,  110,   46,  109
  235,19910306,   14,  110,   57,  121
  235,19910306,   15,  110,   57,  123
  235,19910306,   16,  100,   41,  112
  235,19910306,   17,  100,   36,  104
  235,19910306,   18,  100,   46,  102
  235,19910306,   19,   90,   46,   93
  235,19910306,   20,  100,   36,   90
  235,19910306,   21,  110,   41,   91
  235,19910306,   22,  100,   36,   89
  235,19910306,   23,   90,   41,   68
  235,19910306,   24,   90,   36,   82
  235,19910307,    1,  120,   62,   78
  235,19910307,    2,  100,   46,   75
  235,19910307,    3,  110,   46,   71
  235,19910307,    4,  120,   57,   72
  235,19910307,    5,  110,   57,   73
  235,19910307,    6,  130,   51,   74
  235,19910307,    7,  140,   46,   93
  235,19910307,    8,  140,   46,  104
  235,19910307,    9,  150,   46,  120
  235,19910307,   10,  160,   72,  126
  235,19910307,   11,  150,   67,  130
  235,19910307,   12,  150,   72,  141
  235,19910307,   13,  150,   87,  157
  235,19910307,   14,  160,   77,  156
  235,19910307,   15,  120,   67,  131
  235,19910307,   16,  130,   36,  137
  235,19910307,   17,  130,   46,  121
  235,19910307,   18,  130,   46,  109
  235,19910307,   19,  110,   36,  109
  235,19910307,   20,  130,   41,   91
  235,19910307,   21,  110,   41,   95
  235,19910307,   22,  100,   41,   88
  235,19910307,   23,  110,   46,   87
  235,19910307,   24,  120,   46,   86
  235,19910308,    1,  120,   51,   83
  235,19910308,    2,  120,   67,   86
  235,19910308,    3,  110,   46,   86
  235,19910308,    4,  110,   62,   82
  235,19910308,    5,  110,   67,   80
  235,19910308,    6,  110,   67,   77
  235,19910308,    7,   90,   51,   81
  235,19910308,    8,  170,   72,   79
  235,19910308,    9,  120,   26,   83
  235,19910308,   10,  130,   21,   97
  235,19910308,   11,  110,   15,  108
  235,19910308,   12,  230,   36,  116
  235,19910308,   13,  110,   26,  105
  235,19910308,   14,  110,   46,  104
  235,19910308,   15,  120,   36,  109
  235,19910308,   16,  140,   46,  111
  235,19910308,   17,  130,   26,  114
  235,19910308,   18,  140,   41,  111
  235,19910308,   19,  140,   41,  110
  235,19910308,   20,  130,   41,  106
  235,19910308,   21,  150,   46,   98
  235,19910308,   22,  140,   41,  110
  235,19910308,   23,  240,   21,  104
  235,19910308,   24,  120,    5,   95
  235,19910309,    1,   90,   10,   95
  235,19910309,    2,  100,   21,   88
  235,19910309,    3,  100,   31,   88
  235,19910309,    4,  100,   21,   84
  235,19910309,    5,  130,    5,   85
  235,19910309,    6,  150,   15,   82
  235,19910309,    7,  340,    5,   80
  235,19910309,    8,   80,    5,   81
  235,19910309,    9,  260,   21,   94
  235,19910309,   10,  240,   36,  102
  235,19910309,   11,  230,   36,  104
  235,19910309,   12,  230,   57,   95
  235,19910309,   13,  230,   46,   99
  235,19910309,   14,  240,   67,   82
  235,19910309,   15,  240,   62,   80
  235,19910309,   16,  230,   62,   82
  235,19910309,   17,  230,   62,   83
  235,19910309,   18,  220,   62,   83
  235,19910309,   19,  230,   77,   78
  235,19910309,   20,  220,   67,   79
  235,19910309,   21,  200,   62,   73
  235,19910309,   22,  210,   77,   81
  235,19910309,   23,  220,   82,   74
  235,19910309,   24,  230,   93,   74
  235,19910310,    1,  220,   72,   68
  235,19910310,    2,  230,   72,   64
  235,19910310,    3,  210,   67,   62
  235,19910310,    4,  220,   67,   65
  235,19910310,    5,  230,   62,   67
  235,19910310,    6,  230,   67,   66
  235,19910310,    7,  230,   57,   68
  235,19910310,    8,  210,   51,   67
  235,19910310,    9,  210,   72,   83
  235,19910310,   10,  220,   87,   96
  235,19910310,   11,  230,   87,   99
  235,19910310,   12,  220,   77,  110
  235,19910310,   13,  240,   67,  122
  235,19910310,   14,  220,   67,  132
  235,19910310,   15,  230,   67,  130
  235,19910310,   16,  210,   41,  107
  235,19910310,   17,  150,   21,  110
  235,19910310,   18,  130,   26,  110
  235,19910310,   19,  150,   46,  116
  235,19910310,   20,  210,   46,  106
  235,19910310,   21,  210,   62,   95
  235,19910310,   22,  180,   46,   99
  235,19910310,   23,  200,   67,  100
  235,19910310,   24,  200,   67,  100
  235,19910311,    1,  200,   46,   88
  235,19910311,    2,  200,   46,   94
  235,19910311,    3,  210,   46,   95
  235,19910311,    4,  200,   51,   95
  235,19910311,    5,  200,   41,   92
  235,19910311,    6,  190,   36,   91
  235,19910311,    7,  220,   67,   90
  235,19910311,    8,  210,   62,   89
  235,19910311,    9,  220,   72,   86
  235,19910311,   10,  220,   72,   84
  235,19910311,   11,  230,   72,   86
  235,19910311,   12,  230,   77,   92
  235,19910311,   13,  230,   67,  100
  235,19910311,   14,  230,   67,  118
  235,19910311,   15,  220,   51,  112
  235,19910311,   16,  230,   46,   98
  235,19910311,   17,  250,   41,   89
  235,19910311,   18,  230,   21,   87
  235,19910311,   19,  200,   15,   85
  235,19910311,   20,  150,   15,   89
  235,19910311,   21,  130,   31,   92
  235,19910311,   22,  120,   26,   91
  235,19910311,   23,  130,   21,   90
  235,19910311,   24,  190,   15,   89
  235,19910312,    1,  170,   26,   86
  235,19910312,    2,  150,   15,   85
  235,19910312,    3,  180,   10,   86
  235,19910312,    4,  140,   26,   85
  235,19910312,    5,  170,   26,   84
  235,19910312,    6,  170,   26,   82
  235,19910312,    7,  180,   26,   85
  235,19910312,    8,  180,   36,   91
  235,19910312,    9,  220,   26,  100
  235,19910312,   10,  200,   26,  107
  235,19910312,   11,  240,   36,  110
  235,19910312,   12,  250,   26,  112
  235,19910312,   13,  240,   21,  116
  235,19910312,   14,   50,   15,  112
  235,19910312,   15,   50,   21,  114
  235,19910312,   16,   40,   26,   88
  235,19910312,   17,   60,   26,   79
  235,19910312,   18,   70,   26,   83
  235,19910312,   19,   80,   26,   85
  235,19910312,   20,   70,   26,   83
  235,19910312,   21,   80,   26,   89
  235,19910312,   22,   90,   26,   97
  235,19910312,   23,   80,   31,   93
  235,19910312,   24,  100,   21,   96
  235,19910313,    1,  110,   10,   93
  235,19910313,    2,  140,   21,   95
  235,19910313,    3,  140,   31,   98
  235,19910313,    4,  140,   31,   94
  235,19910313,    5,  150,   26,   93
  235,19910313,    6,  110,   21,   89
  235,19910313,    7,   90,   15,   84
  235,19910313,    8,  130,   21,   90
  235,19910313,    9,  160,   21,  108
  235,19910313,   10,  160,   26,  125
  235,19910313,   11,  120,   31,  142
  235,19910313,   12,  150,   31,  158
  235,19910313,   13,  180,   41,  160
  235,19910313,   14,  260,   31,  159
  235,19910313,   15,  300,   15,  159
  235,19910313,   16,  340,   21,  138
  235,19910313,   17,   30,   15,  135
  235,19910313,   18,   30,   21,  111
  235,19910313,   19,   20,   15,   92
  235,19910313,   20,   20,   15,   98
  235,19910313,   21,   40,   26,   78
  235,19910313,   22,   60,   15,   74
  235,19910313,   23,   90,   10,   74
  235,19910313,   24,   90,    5,   67
  235,19910314,    1,  140,    5,   57
  235,19910314,    2,  130,   10,   69
  235,19910314,    3,  150,   10,   75
  235,19910314,    4,  140,   10,   72
  235,19910314,    5,  160,   21,   59
  235,19910314,    6,  170,   31,   64
  235,19910314,    7,  180,   31,   67
  235,19910314,    8,  210,   31,   81
  235,19910314,    9,  210,   51,  106
  235,19910314,   10,  220,   62,  118
  235,19910314,   11,  220,   62,  122
  235,19910314,   12,  220,   67,  131
  235,19910314,   13,  220,   62,  113
  235,19910314,   14,  240,   77,  109
  235,19910314,   15,  230,   62,  101
  235,19910314,   16,  230,   57,  103
  235,19910314,   17,  220,   62,   89
  235,19910314,   18,  220,   62,   80
  235,19910314,   19,  220,   51,   78
  235,19910314,   20,  240,   62,   76
  235,19910314,   21,  240,   57,   76
  235,19910314,   22,  250,   36,   72
  235,19910314,   23,  250,   26,   73
  235,19910314,   24,  240,   15,   71
  235,19910315,    1,  240,   41,   74
  235,19910315,    2,  240,   41,   70
  235,19910315,    3,  250,   36,   63
  235,19910315,    4,  230,   51,   55
  235,19910315,    5,  250,   57,   55
  235,19910315,    6,  230,   51,   54
  235,19910315,    7,  220,   41,   52
  235,19910315,    8,  230,   57,   58
  235,19910315,    9,  210,   51,   69
  235,19910315,   10,  250,   36,   73
  235,19910315,   11,  240,   62,   78
  235,19910315,   12,  250,   41,  100
  235,19910315,   13,  240,   36,   92
  235,19910315,   14,  230,   46,   90
  235,19910315,   15,  240,   36,   92
  235,19910315,   16,  240,   36,   90
  235,19910315,   17,  210,   46,   85
  235,19910315,   18,  210,   36,   76
  235,19910315,   19,  210,   41,   77
  235,19910315,   20,  210,   36,   79
  235,19910315,   21,  160,   26,   77
  235,19910315,   22,  170,   26,   80
  235,19910315,   23,  150,   31,   78
  235,19910315,   24,  150,   41,   81
  235,19910316,    1,  160,   31,   77
  235,19910316,    2,  160,   36,   77
  235,19910316,    3,  150,   36,   76
  235,19910316,    4,  150,   41,   76
  235,19910316,    5,  160,   41,   79
  235,19910316,    6,  160,   46,   79
  235,19910316,    7,  160,   41,   83
  235,19910316,    8,  160,   51,   90
  235,19910316,    9,  160,   46,   99
  235,19910316,   10,  180,   62,  114
  235,19910316,   11,  190,   57,  130
  235,19910316,   12,  170,   41,  130
  235,19910316,   13,  160,   62,  143
  235,19910316,   14,  170,   72,  146
  235,19910316,   15,  170,   67,  142
  235,19910316,   16,  150,   46,  144
  235,19910316,   17,  130,   31,  140
  235,19910316,   18,  130,   31,  121
  235,19910316,   19,  140,   31,  116
  235,19910316,   20,  120,   46,  111
  235,19910316,   21,  140,   46,  114
  235,19910316,   22,  130,   51,  113
  235,19910316,   23,  130,   57,  108
  235,19910316,   24,  130,   62,  112
  235,19910317,    1,  150,   57,  113
  235,19910317,    2,  170,   57,  109
  235,19910317,    3,  230,   57,   92
  235,19910317,    4,  230,   46,   82
  235,19910317,    5,  240,   62,   78
  235,19910317,    6,  240,   46,   76
  235,19910317,    7,  230,   51,   77
  235,19910317,    8,  230,   62,   90
  235,19910317,    9,  230,   51,   89
  235,19910317,   10,  220,   46,   97
  235,19910317,   11,  230,   62,  102
  235,19910317,   12,  230,   67,  104
  235,19910317,   13,  240,   67,  105
  235,19910317,   14,  240,   57,  104
  235,19910317,   15,  240,   46,  100
  235,19910317,   16,  260,   21,  100
  235,19910317,   17,  270,    5,   97
  235,19910317,   18,   90,   10,   93
  235,19910317,   19,   80,    5,   78
  235,19910317,   20,  110,   15,   90
  235,19910317,   21,   90,   15,   79
  235,19910317,   22,  110,   15,   80
  235,19910317,   23,   90,   10,   61
  235,19910317,   24,  160,   10,   48
  235,19910318,    1,  150,    5,   35
  235,19910318,    2,  150,   10,   35
  235,19910318,    3,  110,   10,   41
  235,19910318,    4,  110,   15,   56
  235,19910318,    5,  140,    5,   35
  235,19910318,    6,  120,   10,   44
  235,19910318,    7,  140,   36,   62
  235,19910318,    8,  170,   15,   76
  235,19910318,    9,  160,   26,   93
  235,19910318,   10,  100,   15,  127
  235,19910318,   11,  170,   46,  136
  235,19910318,   12,  230,   51,  113
  235,19910318,   13,  240,   87,   93
  235,19910318,   14,  210,   82,  107
  235,19910318,   15,  220,   77,  104
  235,19910318,   16,  220,   72,   90
  235,19910318,   17,  200,   72,   87
  235,19910318,   18,  210,   87,   79
  235,19910318,   19,  210,   77,   78
  235,19910318,   20,  200,   82,   76
  235,19910318,   21,  200,   87,   87
  235,19910318,   22,  180,   77,   90
  235,19910318,   23,  190,   98,   97
  235,19910318,   24,  220,  103,   92
  235,19910319,    1,  190,  103,   87
  235,19910319,    2,  200,  118,   86
  235,19910319,    3,  200,  139,   93
  235,19910319,    4,  210,  165,   96
  235,19910319,    5,  210,  144,   97
  235,19910319,    6,  220,  149,   91
  235,19910319,    7,  220,  129,   87
  235,19910319,    8,  230,  129,   87
  235,19910319,    9,  230,  118,   85
  235,19910319,   10,  230,  118,   86
  235,19910319,   11,  230,  118,   87
  235,19910319,   12,  230,  118,   85
  235,19910319,   13,  220,  123,   92
  235,19910319,   14,  230,  123,   95
  235,19910319,   15,  220,  118,   90
  235,19910319,   16,  220,  118,   88
  235,19910319,   17,  230,  113,   89
  235,19910319,   18,  230,  123,   88
  235,19910319,   19,  230,  129,   84
  235,19910319,   20,  240,  134,   82
  235,19910319,   21,  230,  123,   83
  235,19910319,   22,  220,  118,   84
  235,19910319,   23,  240,  108,   86
  235,19910319,   24,  240,  103,   85
  235,19910320,    1,  250,   93,   81
  235,19910320,    2,  250,   77,   80
  235,19910320,    3,  250,   93,   81
  235,19910320,    4,  270,   82,   84
  235,19910320,    5,  260,   82,   79
  235,19910320,    6,  250,   82,   79
  235,19910320,    7,  260,   87,   83
  235,19910320,    8,  260,   87,   85
  235,19910320,    9,  250,   87,   95
  235,19910320,   10,  240,   93,  100
  235,19910320,   11,  240,   93,   98
  235,19910320,   12,  240,   93,  103
  235,19910320,   13,  240,   93,   95
  235,19910320,   14,  230,   87,  102
  235,19910320,   15,  210,   77,   86
  235,19910320,   16,  210,   82,   80
  235,19910320,   17,  210,   67,   90
  235,19910320,   18,  200,   82,  103
  235,19910320,   19,  210,  103,  117
  235,19910320,   20,  220,  139,  107
  235,19910320,   21,  220,  123,   97
  235,19910320,   22,  220,  129,  102
  235,19910320,   23,  220,  129,  102
  235,19910320,   24,  220,  139,  100
  235,19910321,    1,  220,  134,   95
  235,19910321,    2,  230,  129,   90
  235,19910321,    3,  230,  129,   87
  235,19910321,    4,  230,  129,   81
  235,19910321,    5,  230,  129,   81
  235,19910321,    6,  230,  118,   78
  235,19910321,    7,  240,  118,   80
  235,19910321,    8,  240,  113,   84
  235,19910321,    9,  250,   87,   81
  235,19910321,   10,  250,   87,   86
  235,19910321,   11,  250,   93,   89
  235,19910321,   12,  250,   87,   90
  235,19910321,   13,  240,   82,   89
  235,19910321,   14,  240,   72,   88
  235,19910321,   15,  240,   67,   82
  235,19910321,   16,  270,   51,   79
  235,19910321,   17,  250,   36,   74
  235,19910321,   18,  230,   36,   72
  235,19910321,   19,  240,   26,   69
  235,19910321,   20,  260,   36,   68
  235,19910321,   21,  280,   36,   67
  235,19910321,   22,  230,   36,   66
  235,19910321,   23,  360,   31,   59
  235,19910321,   24,  360,   31,   53
  235,19910322,    1,  340,   21,   57
  235,19910322,    2,  340,   26,   58
  235,19910322,    3,  340,   21,   58
  235,19910322,    4,  330,   26,   56
  235,19910322,    5,  330,   26,   54
  235,19910322,    6,  310,   31,   51
  235,19910322,    7,  270,   10,   45
  235,19910322,    8,  300,   36,   70
  235,19910322,    9,  280,   41,   68
  235,19910322,   10,  280,   57,   76
  235,19910322,   11,  310,   67,   82
  235,19910322,   12,  290,   77,   73
  235,19910322,   13,  290,   51,   75
  235,19910322,   14,  330,   62,   71
  235,19910322,   15,  320,   67,   68
  235,19910322,   16,  310,   51,   65
  235,19910322,   17,  310,   51,   62
  235,19910322,   18,  310,   41,   56
  235,19910322,   19,  300,   31,   46
  235,19910322,   20,  300,   26,   40
  235,19910322,   21,  290,   21,   40
  235,19910322,   22,  300,   15,   31
  235,19910322,   23,  290,   15,   28
  235,19910322,   24,  260,   26,   24
  235,19910323,    1,  290,   26,   28
  235,19910323,    2,  280,   15,   32
  235,19910323,    3,  290,   26,   26
  235,19910323,    4,  310,   31,   31
  235,19910323,    5,  290,   15,   27
  235,19910323,    6,  330,   15,   17
  235,19910323,    7,  310,   10,   36
  235,19910323,    8,  290,   15,   60
  235,19910323,    9,  270,   26,   59
  235,19910323,   10,  310,   36,   66
  235,19910323,   11,  290,   36,   74
  235,19910323,   12,  300,   36,   75
  235,19910323,   13,  280,   31,   78
  235,19910323,   14,  300,   31,   78
  235,19910323,   15,  300,   41,   75
  235,19910323,   16,  290,   36,   70
  235,19910323,   17,  320,   31,   64
  235,19910323,   18,  320,   31,   57
  235,19910323,   19,  320,   21,   45
  235,19910323,   20,  300,   15,   31
  235,19910323,   21,  310,   10,   30
  235,19910323,   22,  210,    5,   27
  235,19910323,   23,  320,    5,   12
  235,19910323,   24,  190,   10,   18
  235,19910324,    1,  230,   10,   11
  235,19910324,    2,  180,   21,   12
  235,19910324,    3,  210,   10,    1
  235,19910324,    4,  210,   15,    6
  235,19910324,    5,  180,   21,   10
  235,19910324,    6,  180,   15,   11
  235,19910324,    7,  190,   10,   29
  235,19910324,    8,  190,   21,   52
  235,19910324,    9,  190,   15,   67
  235,19910324,   10,  270,   15,   75
  235,19910324,   11,  290,   31,   75
  235,19910324,   12,  310,   31,   81
  235,19910324,   13,  320,   41,   71
  235,19910324,   14,   50,   31,   76
  235,19910324,   15,   50,   36,   83
  235,19910324,   16,   40,   51,   82
  235,19910324,   17,   50,   57,   80
  235,19910324,   18,   40,   67,   73
  235,19910324,   19,   50,   72,   71
  235,19910324,   20,   60,   77,   64
  235,19910324,   21,   60,   67,   61
  235,19910324,   22,   50,   67,   58
  235,19910324,   23,   50,   62,   56
  235,19910324,   24,   50,   67,   56
  235,19910325,    1,   50,   72,   55
  235,19910325,    2,   60,   82,   56
  235,19910325,    3,   60,   77,   54
  235,19910325,    4,   60,   82,   54
  235,19910325,    5,   60,   72,   53
  235,19910325,    6,   60,   82,   51
  235,19910325,    7,   60,   87,   53
  235,19910325,    8,   60,   98,   61
  235,19910325,    9,   60,  103,   73
  235,19910325,   10,   60,  103,   78
  235,19910325,   11,   60,  113,   82
  235,19910325,   12,   60,  118,   84
  235,19910325,   13,   70,  103,   87
  235,19910325,   14,   60,  103,   91
  235,19910325,   15,   50,  118,   80
  235,19910325,   16,   50,  123,   76
  235,19910325,   17,   60,  118,   77
  235,19910325,   18,   70,  129,   76
  235,19910325,   19,   60,  123,   73
  235,19910325,   20,   60,  123,   68
  235,19910325,   21,   70,  118,   65
  235,19910325,   22,   70,  134,   57
  235,19910325,   23,   70,  129,   54
  235,19910325,   24,   70,  129,   53
  235,19910326,    1,   70,  129,   53
  235,19910326,    2,   70,  134,   53
  235,19910326,    3,   80,  123,   54
  235,19910326,    4,   80,  134,   52
  235,19910326,    5,   80,  123,   47
  235,19910326,    6,   80,  113,   44
  235,19910326,    7,   90,  118,   44
  235,19910326,    8,   90,  118,   47
  235,19910326,    9,   80,  113,   50
  235,19910326,   10,   80,  118,   55
  235,19910326,   11,   80,  103,   62
  235,19910326,   12,   80,  123,   73
  235,19910326,   13,   80,  113,   80
  235,19910326,   14,   80,  103,   90
  235,19910326,   15,   80,  103,   97
  235,19910326,   16,   80,   98,   98
  235,19910326,   17,   80,   77,   97
  235,19910326,   18,   70,   82,   84
  235,19910326,   19,   70,   98,   81
  235,19910326,   20,   80,   93,   76
  235,19910326,   21,   80,   98,   73
  235,19910326,   22,   80,   82,   66
  235,19910326,   23,   90,   82,   65
  235,19910326,   24,   90,   62,   58
  235,19910327,    1,  100,   62,   56
  235,19910327,    2,   80,   67,   56
  235,19910327,    3,   90,   77,   50
  235,19910327,    4,   80,   77,   48
  235,19910327,    5,   90,   77,   46
  235,19910327,    6,   80,   82,   43
  235,19910327,    7,   90,   77,   46
  235,19910327,    8,   90,   62,   51
  235,19910327,    9,   80,   67,   62
  235,19910327,   10,   70,   67,   77
  235,19910327,   11,   60,   82,   83
  235,19910327,   12,   50,   67,   93
  235,19910327,   13,   50,   82,   97
  235,19910327,   14,   50,   51,   95
  235,19910327,   15,   50,   62,   98
  235,19910327,   16,   40,   72,   90
  235,19910327,   17,   40,   72,   84
  235,19910327,   18,   40,   41,   76
  235,19910327,   19,   30,   36,   65
  235,19910327,   20,   30,   36,   64
  235,19910327,   21,   30,   31,   65
  235,19910327,   22,   10,   36,   64
  235,19910327,   23,   20,   41,   61
  235,19910327,   24,   30,   46,   60
  235,19910328,    1,   30,   41,   56
  235,19910328,    2,   50,   46,   56
  235,19910328,    3,   30,   36,   53
  235,19910328,    4,   60,   36,   50
  235,19910328,    5,   30,   41,   47
  235,19910328,    6,   50,   36,   46
  235,19910328,    7,   20,   41,   48
  235,19910328,    8,   10,   36,   61
  235,19910328,    9,   30,   46,   75
  235,19910328,   10,   30,   46,   77
  235,19910328,   11,   30,   41,   81
  235,19910328,   12,   20,   36,   86
  235,19910328,   13,   30,   46,   91
  235,19910328,   14,   40,   46,   88
  235,19910328,   15,   20,   41,   82
  235,19910328,   16,   20,   41,   80
  235,19910328,   17,   20,   41,   72
  235,19910328,   18,   30,   41,   70
  235,19910328,   19,   30,   31,   67
  235,19910328,   20,   40,   41,   64
  235,19910328,   21,   40,   31,   62
  235,19910328,   22,   60,   51,   69
  235,19910328,   23,   70,   46,   64
  235,19910328,   24,  110,   36,   55
  235,19910329,    1,   90,   21,   49
  235,19910329,    2,   60,   21,   49
